,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
7391,40,1,173858,9,4,1,3,3,2,2,0,0,42,2,0
7392,34,1,202450,4,9,1,2,3,1,2,0,0,55,1,1
7393,20,1,154779,2,10,3,4,5,4,1,0,0,40,1,0
7394,33,1,180551,2,10,4,9,6,1,1,0,0,40,1,0
7395,30,1,177522,4,9,1,9,2,1,1,0,0,20,1,0
7396,23,1,277328,2,10,3,7,2,1,2,0,0,32,13,0
7397,34,1,112584,13,6,2,3,6,1,1,0,0,38,1,0
7398,48,6,85384,2,10,1,2,3,1,2,0,0,40,1,1
7399,42,1,69019,2,10,1,2,3,5,2,0,0,40,1,1
7400,22,1,112847,4,9,3,9,2,2,2,0,0,40,1,0
7401,60,2,52900,4,9,1,2,3,1,2,0,0,42,1,1
7402,42,1,37937,1,13,1,5,3,1,2,0,0,55,1,1
7403,45,1,59380,1,13,4,5,4,1,1,0,0,55,1,0
7404,47,1,114770,4,9,2,3,2,1,1,0,0,32,1,0
7405,29,1,216481,11,14,1,5,1,1,1,0,0,40,1,1
7406,34,1,176469,1,13,3,4,4,1,2,0,0,38,1,0
7407,34,1,176831,1,13,2,6,6,1,1,0,0,40,1,1
7408,39,4,410034,4,9,1,9,3,1,2,0,0,40,1,0
7409,29,1,93662,2,10,2,6,6,1,1,0,0,24,1,0
7410,42,3,144236,2,10,3,4,4,1,2,0,0,60,1,0
7411,48,1,240917,3,7,4,3,4,5,1,0,0,35,1,0
7412,53,1,608184,1,13,1,5,3,5,2,0,1902,40,1,1
7413,51,1,243361,2,10,5,9,6,1,1,0,0,45,1,0
7414,44,2,35166,1,13,1,10,3,1,2,0,0,90,1,0
7415,46,3,182655,7,11,1,5,3,1,2,0,0,60,1,1
7416,51,1,142717,14,16,2,2,4,1,1,4787,0,60,1,1
7417,32,1,272944,2,10,3,2,4,1,1,0,0,40,1,0
7418,24,1,228686,2,10,3,3,4,1,2,0,0,45,1,0
7419,33,1,236818,7,11,3,6,6,5,1,0,0,26,1,0
7420,47,2,117865,4,9,7,2,3,1,2,0,0,90,1,0
7421,64,2,106538,11,14,2,6,4,1,2,0,0,50,1,0
7422,62,1,153891,1,13,1,5,3,1,2,0,0,50,1,1
7423,52,1,190909,4,9,1,5,3,1,2,0,0,40,1,1
7424,39,1,191002,4,9,3,4,4,1,1,0,0,40,18,0
7425,42,1,89073,4,9,1,6,3,1,2,0,0,48,1,0
7426,38,4,238342,1,13,1,4,3,1,2,7688,0,42,1,1
7427,55,1,259532,9,4,1,11,3,1,2,0,0,50,1,0
7428,42,1,132481,6,12,2,6,4,1,1,0,0,24,1,0
7429,30,1,205659,6,12,1,5,1,1,1,0,0,50,35,1
7430,32,1,182323,8,5,1,2,3,1,2,0,0,40,1,0
7431,50,4,166419,3,7,3,4,4,5,1,3674,0,40,1,0
7432,27,1,152246,4,9,3,8,2,2,2,0,0,40,16,0
7433,47,1,155659,4,9,1,5,3,1,2,0,0,60,1,0
7434,33,1,155198,8,5,2,8,4,1,2,0,0,35,1,0
7435,48,2,100931,2,10,3,9,4,1,2,0,0,40,1,0
7436,23,1,162945,9,4,3,3,2,1,2,0,0,35,1,0
7437,31,4,334346,1,13,1,5,3,1,2,0,0,40,1,1
7438,26,1,181597,2,10,1,8,3,5,2,0,0,40,1,0
7439,61,2,133969,4,9,1,4,3,2,2,0,0,63,11,0
7440,50,1,210217,1,13,2,4,6,5,2,0,0,40,1,0
7441,49,1,169711,7,11,1,6,3,1,2,0,0,40,6,1
7442,19,1,271521,4,9,3,3,5,2,2,0,0,24,1,0
7443,18,1,51255,3,7,3,7,2,1,2,0,0,15,1,0
7444,44,2,26669,6,12,1,3,1,1,1,0,0,99,1,0
7445,54,1,194580,7,11,1,4,3,1,2,0,0,50,1,0
7446,35,6,177974,4,9,1,13,3,1,2,0,0,40,1,1
7447,27,6,315640,11,14,3,6,4,2,2,0,0,20,12,0
7448,50,3,136913,4,9,1,10,3,1,2,0,0,50,1,0
7449,43,6,230961,4,9,1,2,3,1,2,0,0,40,1,0
7450,28,1,167062,2,10,2,9,6,1,2,0,0,40,1,0
7451,47,1,120131,4,9,1,5,3,1,2,0,0,40,1,0
7452,21,1,243368,16,1,3,10,4,1,2,0,0,50,21,0
7453,30,1,171876,5,15,3,6,4,1,1,0,0,45,1,0
7454,19,1,136866,4,9,3,2,2,1,2,0,0,45,1,0
7455,40,1,316820,2,10,1,3,3,1,2,0,1485,40,1,0
7456,55,1,185459,11,14,1,4,3,1,2,0,0,50,1,1
7457,31,1,43716,7,11,2,8,6,1,2,0,0,43,1,0
7458,30,1,220939,7,11,2,5,4,1,2,0,0,40,1,0
7459,51,4,40808,1,13,3,6,4,3,1,0,0,43,1,0
7460,34,1,183473,4,9,2,11,2,1,1,0,0,40,1,0
7461,59,1,108496,11,14,1,5,3,1,2,0,0,45,1,1
7462,50,1,204838,4,9,2,5,6,1,1,0,0,38,1,0
7463,29,1,132686,4,9,2,8,6,1,2,0,0,40,1,0
7464,17,6,117906,13,6,3,10,2,1,2,0,0,40,1,0
7465,24,1,304386,4,9,3,3,2,1,1,0,0,30,1,0
7466,39,1,165215,11,14,1,6,1,1,1,0,1902,18,1,1
7467,32,1,259719,2,10,2,7,6,5,2,0,0,40,33,0
7468,34,1,248795,4,9,3,8,4,1,1,0,0,45,1,0
7469,44,2,124692,4,9,1,6,3,1,2,0,1902,40,1,1
7470,37,5,128054,2,10,2,9,6,1,1,0,0,40,1,0
7471,39,1,179731,11,14,1,5,1,1,1,0,2415,65,1,1
7472,32,3,113543,5,15,1,6,3,1,2,0,0,40,1,1
7473,23,1,252153,2,10,3,3,4,1,1,0,0,28,1,0
7474,45,4,45891,2,10,2,9,6,1,2,0,0,42,1,0
7475,30,1,112263,3,7,2,7,2,1,2,0,0,40,1,0
7476,20,1,47791,10,8,2,3,4,1,1,0,0,10,1,0
7477,41,1,202980,4,9,1,2,3,1,2,0,0,4,39,0
7478,21,1,34918,4,9,3,4,2,1,1,0,0,30,1,0
7479,48,1,91251,9,4,1,3,3,2,2,0,0,30,12,0
7480,31,1,132996,4,9,1,6,3,1,2,5178,0,45,1,1
7481,34,1,306215,7,11,3,7,4,5,2,0,0,40,1,0
7482,25,1,203570,4,9,4,3,6,5,2,0,0,40,1,0
7483,41,2,355918,1,13,4,2,4,1,2,0,0,35,1,0
7484,35,2,198841,5,15,1,6,3,1,2,0,0,50,1,1
7485,42,1,282964,1,13,2,5,6,1,1,0,0,40,1,0
7486,34,2,312197,4,9,1,11,3,1,2,0,0,75,21,1
7487,44,1,98779,13,6,1,8,3,1,2,4386,0,60,1,0
7488,32,1,200246,1,13,1,5,3,1,2,0,0,40,1,1
7489,25,1,182771,2,10,3,4,2,2,2,0,0,40,1,0
7490,23,1,199908,3,7,1,11,3,1,2,0,0,50,1,0
7491,36,1,172104,5,15,3,6,4,4,2,0,0,40,8,1
7492,53,2,35295,1,13,3,4,6,1,2,0,0,60,1,1
7493,27,1,216858,14,16,3,6,4,1,2,0,0,52,1,0
7494,27,1,332187,1,13,3,9,4,1,1,0,0,65,1,0
7495,57,1,255109,4,9,3,5,4,1,1,0,0,45,1,0
7496,17,1,111332,3,7,3,4,2,1,1,0,0,20,1,0
7497,59,5,238431,4,9,2,9,6,1,1,0,0,38,1,0
7498,34,1,131552,4,9,3,3,2,1,1,0,0,40,1,0
7499,30,1,110239,13,6,1,11,3,1,2,0,0,55,1,0
7500,31,6,255830,6,12,3,9,2,5,1,0,0,45,1,0
7501,23,1,82998,2,10,3,4,4,1,2,0,0,30,1,0
7502,19,1,164320,4,9,3,11,2,1,2,0,0,40,1,0
7503,20,2,263498,7,11,3,10,2,1,2,0,0,40,1,0
7504,52,2,162381,4,9,2,4,4,1,2,0,0,40,1,0
7505,39,5,229651,1,13,1,6,3,1,2,0,0,50,1,1
7506,27,1,357348,4,9,4,3,6,1,1,0,0,50,1,0
7507,19,1,269657,2,10,3,4,4,1,1,0,0,35,1,0
7508,38,5,82880,1,13,1,6,1,1,1,0,0,15,1,0
7509,19,1,389755,4,9,3,7,2,1,2,0,0,16,1,0
7510,34,1,195136,1,13,1,6,1,1,1,0,1887,40,1,1
7511,23,1,222925,4,9,1,8,2,1,1,2105,0,40,1,0
7512,24,1,50341,1,13,3,9,4,1,1,0,0,40,1,0
7513,22,1,214134,13,6,3,11,4,3,2,0,0,84,1,0
7514,45,1,114032,5,15,1,6,3,1,2,0,0,60,1,1
7515,45,1,192053,4,9,1,5,3,1,2,0,0,60,1,1
7516,48,1,240231,1,13,1,5,3,2,2,0,0,40,9,1
7517,42,1,44402,1,13,1,4,3,1,2,0,0,60,1,0
7518,35,2,191503,2,10,1,4,3,1,2,0,0,50,1,0
7519,32,1,163530,4,9,2,3,6,3,1,0,0,40,1,0
7520,51,5,136823,4,9,1,5,1,1,1,0,0,32,1,0
7521,59,1,121912,2,10,1,5,3,1,2,0,0,40,1,1
7522,31,5,58624,4,9,3,11,2,1,2,0,0,40,1,0
7523,27,5,74056,1,13,3,1,4,1,2,0,0,50,1,0
7524,57,1,182028,6,12,5,9,4,1,1,0,0,35,1,0
7525,40,1,209040,4,9,3,3,4,1,2,0,0,40,1,0
7526,31,1,206046,4,9,2,8,4,1,2,0,0,40,1,0
7527,23,1,182494,9,4,3,8,2,1,2,0,0,40,1,0
7528,42,1,185057,4,9,4,9,6,1,1,0,0,35,34,0
7529,60,1,147473,4,9,1,4,3,1,2,0,0,40,1,0
7530,53,5,221722,11,14,3,5,4,1,1,14344,0,50,1,1
7531,27,1,221912,4,9,3,7,2,1,2,0,0,40,1,0
7532,31,1,48189,4,9,1,11,3,1,2,0,0,45,1,0
7533,29,6,382272,1,13,3,2,4,1,2,0,0,40,1,0
7534,22,1,48347,1,13,3,10,2,1,2,0,0,40,1,0
7535,42,1,143046,1,13,3,6,4,1,1,0,1564,38,1,1
7536,63,3,137940,5,15,1,6,3,1,2,15024,0,50,1,1
7537,28,1,249571,4,9,1,4,3,1,2,0,0,40,1,0
7538,79,1,121318,2,10,1,9,3,1,2,0,0,20,1,0
7539,39,1,224531,4,9,1,2,3,1,2,7298,0,40,1,1
7540,29,1,185019,10,8,3,3,4,4,2,0,0,40,1,0
7541,60,1,27886,9,4,2,3,4,1,2,0,0,40,1,0
7542,58,1,94741,10,8,1,3,1,1,1,0,0,24,1,0
7543,20,1,107801,6,12,3,3,2,1,1,0,2205,18,1,0
7544,44,1,191256,4,9,1,11,3,1,2,0,0,65,1,1
7545,47,1,256866,4,9,1,11,3,1,2,0,0,48,1,0
7546,59,1,197148,4,9,1,13,3,1,2,0,0,24,1,1
7547,37,1,312271,11,14,2,5,4,1,2,0,0,65,1,0
7548,21,1,118657,4,9,4,8,5,1,2,0,0,40,1,0
7549,68,1,224338,7,11,5,5,4,1,1,0,0,40,1,0
7550,43,1,242488,2,10,1,9,3,1,2,5013,0,40,1,0
7551,23,1,227915,4,9,3,2,6,1,1,0,0,33,1,0
7552,40,5,105717,11,14,3,9,4,1,1,0,1876,35,1,0
7553,45,2,160962,2,10,3,4,2,1,1,0,0,35,1,0
7554,22,1,188950,2,10,3,1,2,1,2,0,0,40,1,0
7555,38,1,201328,1,13,1,6,3,1,2,0,0,50,1,1
7556,24,1,218678,2,10,3,4,4,1,2,0,0,49,1,0
7557,23,1,184255,4,9,1,4,1,1,1,0,0,40,1,0
7558,39,4,200968,2,10,1,9,5,1,2,0,0,45,1,1
7559,26,1,102264,2,10,3,2,4,1,2,0,0,40,1,0
7560,24,1,300584,4,9,3,7,6,1,2,0,0,40,1,0
7561,22,1,208946,2,10,3,9,2,1,2,0,0,25,1,0
7562,36,1,105021,1,13,1,6,3,1,2,0,0,55,1,0
7563,20,1,124751,2,10,3,12,2,1,1,0,0,20,1,0
7564,18,1,274057,3,7,3,3,2,5,2,0,0,8,1,0
7565,38,1,132879,1,13,1,5,3,1,2,0,0,40,1,1
7566,43,3,260960,1,13,2,10,4,1,2,0,0,35,1,0
7567,42,1,356934,11,14,1,5,3,1,2,0,0,40,1,1
7568,35,1,154410,1,13,1,5,3,1,2,0,0,50,1,1
7569,31,1,35378,2,10,2,9,4,1,1,0,0,45,1,0
7570,73,1,301210,12,2,1,11,3,1,2,0,1735,20,1,0
7571,32,1,73621,2,10,2,5,6,1,1,0,0,42,1,0
7572,37,1,108140,11,14,1,5,3,1,2,15024,0,45,1,1
7573,66,1,217198,4,9,1,7,3,1,2,0,0,10,1,0
7574,22,1,157332,4,9,3,3,2,1,1,0,0,35,1,0
7575,51,1,202956,7,11,1,4,3,1,2,0,0,40,1,0
7576,31,1,173495,4,9,3,3,2,1,2,0,0,35,1,0
7577,65,1,149811,4,9,2,9,6,1,1,0,2206,59,5,0
7578,39,1,444219,4,9,1,2,1,5,1,0,0,45,1,0
7579,48,1,125120,2,10,1,9,1,1,1,0,0,37,1,0
7580,20,1,190429,2,10,3,3,4,1,1,0,0,40,1,0
7581,48,1,248164,1,13,1,4,3,1,2,4386,0,50,1,1
7582,29,4,208534,5,15,1,6,3,1,2,0,0,80,1,0
7583,35,3,196373,1,13,1,5,3,1,2,0,0,45,1,1
7584,31,1,433788,2,10,1,11,3,1,2,0,0,40,1,1
7585,48,6,122086,4,9,1,13,3,1,2,0,0,40,1,0
7586,36,1,137314,7,11,3,1,4,1,2,0,0,45,1,0
7587,40,2,33068,4,9,1,10,3,1,2,0,0,50,1,0
7588,57,1,210688,4,9,1,6,3,1,2,0,0,15,1,0
7589,26,5,117833,1,13,3,6,4,1,1,4865,0,35,1,0
7590,37,6,103474,4,9,3,3,2,1,1,0,0,40,1,0
7591,65,1,115880,14,16,1,5,3,1,2,0,0,40,1,1
7592,26,2,233933,13,6,3,6,4,1,1,0,0,32,1,0
7593,42,1,52781,2,10,1,1,3,1,2,0,0,40,1,0
7594,47,1,586657,11,14,1,5,3,1,2,0,0,40,9,1
7595,62,1,113080,9,4,2,2,2,1,2,0,0,40,1,0
7596,27,1,251905,7,11,3,5,2,1,2,0,0,50,1,0
7597,76,2,225964,2,10,5,4,4,1,2,0,0,8,1,0
7598,29,1,263831,1,13,3,9,2,1,1,0,0,40,1,0
7599,29,1,133136,10,8,1,11,3,1,2,0,0,40,1,1
7600,32,1,121634,13,6,3,8,2,1,2,0,0,40,21,0
7601,22,3,40767,2,10,1,2,3,1,2,0,0,40,1,0
7602,30,4,355789,4,9,3,9,4,5,1,0,0,50,1,0
7603,43,5,311914,2,10,2,9,4,1,1,0,0,40,1,0
7604,23,1,91189,1,13,1,3,3,1,2,0,0,20,1,0
7605,44,4,344060,5,15,1,6,3,1,2,0,0,40,1,1
7606,41,1,113823,1,13,2,3,4,1,2,0,0,40,1,0
7607,49,6,185800,11,14,2,6,6,5,1,7430,0,40,1,1
7608,30,1,76107,4,9,3,11,4,1,2,0,0,45,1,1
7609,23,1,117618,2,10,3,7,2,1,2,0,0,35,1,0
7610,39,1,238008,4,9,5,9,2,1,1,0,0,40,1,0
7611,32,1,136480,1,13,1,4,3,1,2,0,0,60,1,1
7612,50,1,285200,2,10,1,2,3,1,2,0,1887,35,1,1
7613,19,1,351040,2,10,3,9,2,1,1,0,0,40,4,0
7614,35,1,1226583,1,13,1,4,3,1,2,0,0,52,1,1
7615,23,1,195767,4,9,3,2,4,1,2,0,0,40,1,0
7616,25,1,187540,2,10,3,2,4,1,2,0,0,40,1,0
7617,40,1,79372,4,9,2,4,4,1,1,0,0,40,1,0
7618,30,1,226665,1,13,1,5,3,5,2,0,0,42,1,1
7619,52,1,213209,2,10,1,2,3,1,2,0,0,40,1,1
7620,49,1,211005,2,10,1,8,3,5,2,0,0,60,1,0
7621,24,1,96178,1,13,3,9,2,1,1,0,0,40,1,0
7622,46,1,328216,1,13,1,5,3,1,2,15024,0,40,1,1
7623,39,1,110713,1,13,1,4,3,1,2,0,0,50,1,1
7624,45,2,225456,1,13,1,5,3,1,2,0,0,50,1,1
7625,62,5,159908,1,13,1,9,1,1,1,0,1258,38,1,0
7626,43,1,118308,1,13,1,6,3,1,2,0,1977,50,1,1
7627,45,1,180309,2,10,2,8,6,1,1,0,0,40,1,0
7628,62,2,39630,4,9,1,4,3,1,2,0,0,40,1,0
7629,48,1,273828,15,3,3,7,4,1,2,0,0,40,21,0
7630,56,1,172071,4,9,2,3,6,5,1,0,0,40,19,0
7631,28,1,218887,4,9,3,10,6,1,1,0,0,35,1,0
7632,23,1,664670,4,9,3,2,2,5,2,0,0,40,1,0
7633,43,1,209149,4,9,2,3,4,1,1,0,0,35,1,0
7634,26,1,84619,1,13,1,2,3,1,2,0,0,40,1,1
7635,36,1,447346,4,9,1,4,3,1,2,0,0,50,1,1
7636,55,5,37869,14,16,3,6,4,1,1,0,0,60,1,0
7637,48,6,99086,1,13,3,5,4,1,1,0,0,50,1,0
7638,38,1,326886,7,11,1,5,3,1,2,0,0,45,1,1
7639,18,1,181755,4,9,3,4,4,1,2,0,0,30,1,0
7640,56,2,249368,4,9,6,5,4,1,2,0,0,70,1,0
7641,39,2,326400,11,14,3,6,4,1,2,0,0,40,1,0
7642,46,1,504725,15,3,4,7,4,1,2,0,0,50,21,0
7643,36,1,88967,3,7,3,11,6,3,2,0,0,65,1,0
7644,42,2,170721,4,9,1,2,3,1,2,0,2002,40,1,0
7645,50,1,148953,4,9,1,11,3,1,2,0,0,50,1,1
7646,17,1,342752,3,7,3,7,2,1,2,0,0,20,1,0
7647,57,1,220871,9,4,5,8,6,5,1,0,0,40,1,0
7648,73,1,29675,4,9,5,3,5,1,1,0,0,12,1,0
7649,50,4,183611,2,10,3,9,4,1,2,0,0,40,1,0
7650,35,1,115215,2,10,3,11,2,1,2,0,0,45,1,0
7651,27,1,152231,2,10,1,8,3,1,2,0,0,45,1,0
7652,27,1,225142,2,10,3,2,2,1,2,0,0,40,1,0
7653,23,2,121313,4,9,3,2,2,1,2,0,0,40,1,0
7654,25,1,134821,4,9,3,9,2,1,1,0,0,40,1,0
7655,51,1,311350,1,13,1,5,3,1,2,0,0,40,1,1
7656,26,1,102106,13,6,1,9,1,1,1,0,0,40,1,0
7657,47,1,427055,2,10,1,9,3,1,2,0,0,45,21,0
7658,40,1,117860,4,9,2,3,4,5,2,0,0,40,1,0
7659,58,1,285885,8,5,2,3,6,1,1,0,0,40,1,0
7660,25,1,212800,2,10,3,4,2,1,1,0,0,40,1,0
7661,29,1,194864,4,9,1,4,1,1,1,0,0,18,1,0
7662,36,1,31438,3,7,1,11,3,1,2,0,0,43,1,0
7663,46,1,148254,4,9,2,5,4,1,1,0,0,60,1,0
7664,69,1,113035,12,2,5,12,4,5,1,0,0,4,1,0
7665,69,1,106595,4,9,5,9,4,1,1,1848,0,40,1,0
7666,28,1,144521,4,9,3,3,2,5,1,0,0,40,1,0
7667,20,1,172232,4,9,3,9,2,1,2,0,0,48,1,0
7668,54,6,123592,4,9,4,9,6,5,1,3887,0,35,1,0
7669,25,1,191921,2,10,3,11,2,1,2,0,0,40,1,0
7670,64,5,237379,4,9,1,7,3,1,2,3471,0,40,1,0
7671,17,1,208463,4,9,3,4,2,1,1,0,0,20,1,0
7672,53,4,68985,4,9,1,9,3,1,2,0,0,40,1,0
7673,50,1,22418,8,5,2,11,4,1,2,0,0,50,1,0
7674,57,1,163047,4,9,1,5,1,1,1,0,0,38,1,0
7675,51,1,153870,2,10,1,11,3,1,2,0,2603,40,1,0
7676,47,1,197702,2,10,1,2,3,1,2,0,0,40,1,0
7677,25,1,166415,4,9,3,11,6,1,2,0,0,52,1,0
7678,50,6,116211,5,15,1,5,3,1,2,0,0,52,1,1
7679,20,1,33644,4,9,3,9,2,1,1,0,0,30,1,0
7680,43,6,33331,5,15,1,6,3,1,2,0,1977,70,1,1
7681,46,1,73019,1,13,3,6,4,1,1,0,0,40,1,0
7682,54,1,169182,4,9,4,9,6,1,1,0,0,38,4,0
7683,53,1,20438,2,10,4,5,6,3,1,0,0,15,1,0
7684,21,1,109869,4,9,3,2,2,1,2,0,0,30,1,0
7685,58,1,316849,2,10,2,3,4,1,2,0,0,40,1,0
7686,30,1,208043,1,13,1,4,3,1,2,0,0,55,1,1
7687,61,1,153790,4,9,1,9,1,5,1,0,0,40,1,0
7688,56,6,153451,2,10,2,9,4,1,1,0,0,35,1,0
7689,59,1,96840,4,9,2,3,6,1,1,0,0,40,1,0
7690,72,1,192732,4,9,1,7,3,1,2,0,0,20,1,0
7691,33,1,209101,4,9,3,9,4,1,2,0,0,40,1,0
7692,46,1,146919,4,9,1,9,1,1,1,0,0,40,1,1
7693,46,5,192323,2,10,1,13,3,1,2,0,0,38,1,1
7694,48,1,217019,4,9,3,6,6,5,1,0,0,28,1,0
7695,33,1,198211,4,9,1,5,3,1,2,0,0,40,1,0
7696,21,1,222490,2,10,3,7,2,1,1,0,0,40,1,0
7697,27,1,106758,4,9,2,9,6,1,1,0,0,45,1,0
7698,31,1,561334,4,9,2,11,4,1,2,0,0,40,1,0
7699,28,1,203710,1,13,3,8,4,1,2,0,0,40,1,0
7700,45,5,203322,2,10,2,9,4,1,1,0,0,38,1,0
7701,51,1,123703,4,9,1,8,3,1,2,4386,0,40,1,1
7702,46,6,312015,4,9,3,3,4,5,1,0,0,40,1,0
7703,25,1,209428,2,10,1,4,3,1,2,0,0,25,37,0
7704,61,1,230292,2,10,1,9,3,1,2,7688,0,40,1,1
7705,17,1,114420,3,7,3,4,2,1,1,0,0,30,1,0
7706,26,1,120238,1,13,3,2,4,1,2,3325,0,40,1,0
7707,35,1,100375,13,6,2,2,4,1,2,0,0,60,1,0
7708,33,2,42485,3,7,1,5,3,1,2,0,0,70,1,0
7709,39,5,134367,4,9,3,9,2,1,1,0,0,35,1,0
7710,42,1,147099,4,9,2,3,6,1,1,0,0,30,1,0
7711,35,1,36214,1,13,1,5,3,1,2,4386,0,47,1,1
7712,45,1,119904,4,9,2,1,4,1,1,0,0,50,1,1
7713,47,3,105779,1,13,3,4,2,1,2,0,0,40,1,1
7714,64,1,165020,3,7,1,2,3,1,2,0,0,48,1,0
7715,39,1,187098,5,15,1,5,1,1,1,15024,0,47,1,1
7716,62,1,121319,1,13,1,6,3,1,2,3103,0,40,1,1
7717,53,1,151580,2,10,1,6,3,1,2,15024,0,40,1,1
7718,31,1,162572,1,13,1,5,3,1,2,0,0,40,1,0
7719,26,1,35917,4,9,1,4,3,1,2,0,0,40,1,0
7720,56,3,35723,9,4,1,2,3,1,2,0,0,50,1,1
7721,43,1,194773,2,10,3,3,4,1,1,0,0,40,1,0
7722,33,1,62155,2,10,3,4,4,5,2,0,0,35,1,0
7723,45,2,192203,2,10,1,2,3,1,2,0,1485,40,1,1
7724,46,1,174370,2,10,4,4,4,1,2,0,0,55,1,0
7725,26,1,161007,7,11,1,7,3,1,2,0,0,80,1,0
7726,24,1,270517,4,9,3,3,2,1,1,0,0,40,21,0
7727,43,1,163847,1,13,1,10,3,1,2,0,0,50,1,1
7728,40,1,193882,7,11,3,8,2,1,2,0,0,40,1,0
7729,61,1,160037,9,4,2,3,4,1,2,0,0,35,1,0
7730,34,4,189944,2,10,3,9,4,5,1,0,0,72,1,0
7731,85,1,115364,4,9,5,4,6,1,2,0,0,35,1,0
7732,41,1,163174,4,9,3,9,4,1,1,0,0,40,1,0
7733,31,6,188900,6,12,3,9,4,1,1,3325,0,35,1,0
7734,22,1,214399,2,10,3,4,2,1,1,0,0,30,1,0
7735,60,1,156616,4,9,5,3,6,5,1,0,0,40,1,0
7736,29,1,204862,6,12,2,6,4,1,1,0,0,36,1,0
7737,35,6,172475,1,13,3,5,4,2,1,2977,0,45,1,0
7738,24,1,153082,4,9,3,4,4,1,2,0,0,30,1,0
7739,45,5,195418,11,14,2,6,4,5,2,0,0,40,1,0
7740,21,5,276840,10,8,3,3,2,5,2,0,0,20,1,0
7741,30,1,97933,6,12,1,11,1,1,1,0,1485,37,1,1
7742,50,3,119099,2,10,1,5,3,1,2,0,0,99,1,1
7743,41,2,83411,4,9,1,5,3,1,2,0,0,40,1,1
7744,21,1,198992,4,9,3,4,4,1,1,0,0,33,1,0
7745,45,1,337825,4,9,1,2,3,1,2,0,0,45,1,0
7746,34,1,192002,1,13,1,5,3,1,2,0,0,40,1,1
7747,28,1,189346,4,9,2,7,2,1,2,0,0,40,1,0
7748,19,1,231962,4,9,3,3,6,1,2,0,0,40,1,0
7749,26,1,164488,1,13,3,6,4,1,2,13550,0,50,1,1
7750,48,1,200471,1,13,1,11,3,1,2,0,0,45,1,1
7751,69,1,228921,1,13,5,6,4,1,2,0,2282,40,1,1
7752,41,1,184846,2,10,2,9,6,1,1,0,0,40,1,0
7753,43,1,233851,1,13,2,9,4,1,1,0,0,40,1,0
7754,28,1,499001,4,9,3,2,6,1,2,0,0,40,21,0
7755,65,5,125768,2,10,2,9,4,1,1,0,0,28,1,0
7756,31,1,255004,1,13,3,5,4,1,2,0,1741,38,1,0
7757,28,1,157624,1,13,3,9,4,1,1,0,0,40,1,0
7758,51,1,146767,1,13,1,6,3,1,2,0,0,40,1,1
7759,45,1,118291,2,10,3,2,4,1,1,0,0,80,1,0
7760,43,1,313181,4,9,2,9,5,5,2,0,0,38,1,0
7761,31,1,87891,6,12,1,4,3,1,2,0,0,60,1,0
7762,31,1,226443,2,10,1,2,3,1,2,0,0,55,1,1
7763,45,1,81132,2,10,1,2,5,2,2,0,0,40,16,0
7764,20,1,216436,1,13,3,4,5,5,1,0,0,30,1,0
7765,25,1,213412,1,13,3,1,6,1,2,0,0,40,1,0
7766,36,1,179358,4,9,5,7,6,1,1,0,0,30,1,0
7767,31,1,369825,1,13,3,4,4,1,2,4101,0,50,1,0
7768,56,1,199763,2,10,1,2,3,1,2,0,0,45,1,0
7769,26,1,239390,1,13,3,4,2,1,2,0,0,18,1,0
7770,47,2,173613,2,10,2,5,4,1,1,0,0,65,1,0
7771,40,3,37869,4,9,1,5,3,1,2,0,0,50,1,0
7772,32,1,302845,4,9,1,5,1,1,1,0,0,48,1,0
7773,34,6,85218,11,14,3,6,6,5,1,0,0,24,1,0
7774,37,1,48268,4,9,1,5,3,1,2,0,0,55,1,0
7775,38,1,173968,4,9,1,2,3,1,2,0,0,45,1,0
7776,19,1,70982,7,11,3,3,2,2,2,0,0,16,1,0
7777,49,1,166857,8,5,2,7,4,1,1,0,0,40,1,0
7778,26,1,162872,6,12,3,6,4,1,1,0,0,40,1,0
7779,82,1,152148,9,4,1,7,3,1,2,0,0,2,1,0
7780,40,1,139193,4,9,2,2,4,1,2,0,0,40,1,0
7781,28,1,791084,2,10,3,2,2,1,2,0,0,50,1,0
7782,23,1,137214,4,9,1,4,3,5,2,0,0,37,1,0
7783,19,1,183258,2,10,3,9,2,1,2,0,0,40,1,0
7784,67,1,154035,4,9,5,7,5,5,2,0,0,32,1,0
7785,43,1,115323,1,13,1,5,3,1,2,3103,0,40,1,1
7786,41,1,213055,6,12,3,9,4,4,1,0,0,50,1,0
7787,37,1,155064,7,11,2,6,6,1,1,0,0,40,1,0
7788,20,1,33551,4,9,3,11,2,1,2,0,0,40,1,0
7789,40,1,169995,4,9,2,2,6,1,2,0,0,40,1,0
7790,47,1,168262,11,14,4,5,4,1,2,99999,0,50,1,1
7791,40,1,104196,4,9,1,1,3,1,2,0,0,40,1,0
7792,39,6,114055,1,13,3,5,4,1,1,0,0,40,1,0
7793,24,1,274398,2,10,3,9,2,5,1,0,0,20,1,0
7794,49,1,196571,1,13,1,4,3,1,2,0,0,45,1,1
7795,66,1,101607,4,9,2,8,4,1,2,0,0,10,1,0
7796,52,1,122109,4,9,3,6,6,1,1,0,323,40,1,0
7797,59,3,255822,4,9,2,5,4,1,2,0,0,60,1,0
7798,72,1,195184,4,9,5,12,6,1,1,0,0,12,13,0
7799,35,4,245372,4,9,3,9,4,1,2,0,0,40,1,0
