,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2679,44,5,339346,11,14,3,5,4,1,1,10520,0,60,1,1
2680,42,1,38389,1,13,1,9,3,1,2,0,0,40,1,1
2681,35,1,147548,4,9,1,11,3,1,2,0,0,60,1,0
2682,62,2,116626,14,16,5,5,4,1,1,0,0,40,1,1
2683,46,5,110110,11,14,1,6,1,1,1,0,0,65,1,1
2684,44,1,230478,6,12,2,5,4,1,2,0,0,60,1,1
2685,28,1,398220,2,10,1,8,3,1,2,0,0,40,21,0
2686,38,2,187346,6,12,2,3,6,1,1,0,0,20,1,0
2687,59,2,175827,13,6,1,2,3,1,2,0,0,40,1,0
2688,37,1,211494,2,10,2,5,4,1,2,0,1980,55,1,0
2689,59,1,105745,7,11,1,8,3,1,2,0,0,45,1,1
2690,55,1,237428,2,10,2,5,4,1,2,0,1504,40,1,0
2691,40,1,200766,4,9,3,8,4,5,2,14344,0,40,1,1
2692,22,6,24896,2,10,3,6,4,1,1,0,0,32,1,0
2693,35,1,107164,1,13,1,5,3,1,2,0,0,50,1,1
2694,42,1,202083,7,11,1,6,3,1,2,0,0,40,5,0
2695,45,6,53768,11,14,2,5,4,1,1,0,0,70,1,0
2696,48,1,159577,13,6,3,8,4,1,2,0,0,40,1,0
2697,21,1,309348,2,10,3,3,4,1,1,0,0,18,1,0
2698,31,1,206046,1,13,1,5,3,1,2,0,0,45,1,1
2699,65,2,227531,1,13,2,3,4,1,1,0,0,35,1,0
2700,46,2,135339,4,9,6,2,4,2,2,0,0,45,8,1
2701,18,1,155503,3,7,3,3,2,1,2,0,0,20,1,0
2702,65,2,176835,11,14,6,6,4,1,1,7978,0,40,1,0
2703,18,1,163067,2,10,3,13,2,1,1,0,0,40,1,0
2704,35,1,212607,2,10,3,9,6,4,1,0,0,44,4,0
2705,53,3,162381,5,15,1,6,3,1,2,15024,0,45,1,1
2706,34,1,195890,2,10,1,6,1,1,1,0,0,40,1,1
2707,33,4,49358,13,6,3,3,6,5,1,0,0,40,1,0
2708,28,1,136077,7,11,1,2,3,1,2,0,0,40,18,0
2709,43,1,119297,4,9,1,3,3,1,2,0,0,40,1,0
2710,52,1,48947,7,11,5,3,6,1,1,0,0,13,1,0
2711,49,2,32825,4,9,2,11,4,1,2,0,0,70,1,0
2712,21,6,82847,2,10,3,5,4,1,1,0,0,38,1,0
2713,61,1,119684,4,9,1,3,3,1,2,0,0,50,1,0
2714,54,1,264143,8,5,2,7,4,1,2,0,0,24,1,0
2715,45,1,30690,9,4,3,3,4,1,2,0,0,10,1,0
2716,24,1,113631,1,13,3,3,4,1,2,0,0,40,1,0
2717,26,1,366889,4,9,3,11,4,1,2,0,0,40,1,0
2718,40,1,393962,7,11,3,6,4,1,1,0,0,50,1,0
2719,48,1,165484,1,13,4,4,4,1,2,0,0,65,1,1
2720,40,4,90737,2,10,1,9,3,1,2,0,1887,40,1,1
2721,34,1,379798,1,13,1,4,3,1,2,0,0,60,1,1
2722,29,1,190911,11,14,3,5,4,1,2,0,0,40,1,0
2723,25,1,72887,3,7,1,2,3,2,2,0,0,40,16,1
2724,65,1,192309,4,9,5,3,4,1,1,0,0,15,1,0
2725,58,2,98361,4,9,1,2,3,1,2,0,0,40,1,0
2726,47,1,121253,14,16,2,6,6,1,1,0,0,29,1,0
2727,56,6,270859,1,13,1,6,3,1,2,0,1902,48,1,1
2728,26,2,223705,4,9,2,3,6,1,1,0,0,40,30,0
2729,45,1,125892,11,14,1,5,3,1,2,0,1977,60,1,1
2730,37,2,202683,4,9,1,6,3,1,2,0,0,40,1,0
2731,56,1,197577,4,9,2,3,4,1,1,0,0,40,1,0
2732,19,7,43627,4,9,3,3,2,1,2,0,0,10,1,0
2733,37,1,175185,7,11,3,7,4,1,2,0,0,40,1,0
2734,19,1,377405,2,10,3,5,4,1,1,0,0,20,1,0
2735,24,1,47541,11,14,3,11,4,1,2,0,0,25,1,0
2736,36,1,218729,2,10,1,9,2,1,1,0,0,30,1,1
2737,26,5,197430,1,13,3,6,4,1,1,0,0,50,1,0
2738,57,1,259010,2,10,1,11,3,1,2,0,0,84,1,0
2739,49,1,121124,4,9,1,6,3,1,2,0,0,50,1,0
2740,40,1,374764,2,10,1,5,3,1,2,0,0,45,1,1
2741,59,1,192845,4,9,1,7,3,1,2,0,0,40,1,1
2742,36,1,144524,4,9,2,8,6,5,1,0,0,40,1,0
2743,31,3,136402,6,12,1,4,3,1,2,0,0,40,1,0
2744,42,1,255847,9,4,1,9,3,1,2,0,0,40,21,0
2745,29,1,177955,8,5,3,12,6,1,1,0,0,24,37,0
2746,35,1,151835,11,14,1,6,3,1,2,99999,0,50,1,1
2747,18,1,65098,4,9,3,3,2,1,2,0,0,15,1,0
2748,27,2,328119,8,5,1,2,3,1,2,0,0,30,21,0
2749,55,1,125147,4,9,1,5,3,1,2,0,0,45,1,1
2750,52,1,62834,4,9,1,8,3,1,2,0,0,20,1,1
2751,51,6,230095,4,9,2,5,6,1,1,0,0,38,1,0
2752,41,4,348059,11,14,2,5,6,1,1,0,0,40,1,1
2753,34,1,425622,15,3,1,7,3,1,2,0,0,40,21,0
2754,25,5,336320,1,13,2,13,4,1,1,0,0,40,1,0
2755,28,1,225809,2,10,3,3,4,1,2,0,0,40,1,0
2756,80,1,216073,15,3,1,3,3,1,2,0,0,32,1,0
2757,27,1,267912,15,3,1,3,3,1,2,0,0,52,21,0
2758,28,1,108706,4,9,1,1,1,1,1,0,0,40,1,1
2759,43,1,575172,7,11,1,11,3,1,2,3103,0,32,1,1
2760,18,1,311489,2,10,3,9,2,1,1,0,0,26,1,0
2761,46,1,189123,6,12,1,1,3,1,2,7298,0,40,1,1
2762,42,1,95998,1,13,2,5,4,1,2,0,0,45,1,0
2763,50,3,177487,4,9,1,4,1,1,1,0,0,30,1,0
2764,30,1,213002,2,10,1,1,3,5,2,0,0,14,1,0
2765,55,1,272723,9,4,1,3,3,5,2,0,0,40,1,0
2766,58,1,84231,13,6,1,11,3,1,2,0,0,50,1,1
2767,41,1,475322,2,10,3,9,4,1,2,0,1617,35,1,0
2768,25,1,120268,4,9,3,4,2,1,2,0,1741,40,1,0
2769,59,1,172618,2,10,2,4,4,1,2,0,0,56,1,0
2770,36,6,173273,11,14,3,6,4,5,1,0,0,40,1,0
2771,25,1,52921,6,12,1,4,3,1,2,0,0,45,1,0
2772,19,1,210364,3,7,3,3,2,1,2,0,0,20,1,0
2773,34,1,87310,4,9,3,7,2,1,2,2174,0,40,1,0
2774,51,1,332489,6,12,1,5,3,1,2,0,0,55,6,1
2775,31,1,100333,3,7,3,8,4,1,1,0,0,36,1,0
2776,21,1,216867,2,10,3,7,2,1,2,0,0,40,1,0
2777,51,1,292110,4,9,3,9,4,1,1,0,0,35,1,0
2778,39,4,219137,6,12,3,9,6,1,1,0,0,40,1,0
2779,34,1,159589,4,9,1,8,3,1,2,0,2051,40,1,0
2780,38,1,186815,4,9,1,4,3,1,2,0,0,43,1,0
2781,21,1,22149,4,9,3,3,2,3,2,0,0,30,1,0
2782,22,1,228724,7,11,3,7,4,1,2,0,0,40,1,0
2783,29,6,187392,4,9,3,9,4,1,1,0,0,40,1,0
2784,25,1,105930,4,9,3,3,2,1,1,0,0,40,1,0
2785,53,6,182907,4,9,1,3,3,1,2,0,0,40,1,0
2786,68,1,322025,4,9,1,11,3,5,2,0,0,5,1,0
2787,21,1,263886,2,10,3,9,4,5,1,0,0,20,1,0
2788,34,5,362775,13,6,1,3,1,3,1,0,0,30,1,0
2789,53,1,96062,7,11,1,2,3,1,2,0,0,40,1,1
2790,32,2,159322,2,10,3,2,2,1,2,0,1980,80,1,0
2791,33,5,163867,4,9,3,3,2,1,2,0,0,8,1,0
2792,34,2,136204,1,13,1,6,3,1,2,0,1902,32,1,1
2793,61,1,160431,4,9,5,3,6,1,1,0,0,40,1,0
2794,46,1,163324,4,9,1,3,1,1,1,0,0,40,1,0
2795,26,1,208881,1,13,3,4,4,1,2,0,0,42,1,0
2796,37,2,183127,4,9,2,4,2,1,1,0,0,40,1,0
2797,41,1,192225,1,13,1,5,3,1,2,0,0,40,1,1
2798,59,5,222081,1,13,3,6,5,5,1,0,0,35,1,0
2799,28,1,183627,2,10,1,4,3,1,2,0,0,50,1,0
2800,39,1,187921,4,9,1,11,3,1,2,0,0,99,1,0
2801,25,1,25497,2,10,3,11,4,1,2,4101,0,40,1,0
2802,45,1,353824,2,10,1,7,3,1,2,0,0,40,1,1
2803,30,1,250804,4,9,1,2,3,1,2,0,0,40,1,1
2804,61,1,385583,2,10,2,2,4,1,2,0,0,40,1,0
2805,52,1,84788,13,6,3,8,4,1,2,0,0,40,1,0
2806,54,1,127704,9,4,4,2,4,1,2,0,0,40,1,0
2807,45,1,347993,9,4,1,2,3,1,2,0,0,44,21,0
2808,48,1,175958,1,13,2,6,4,1,2,0,0,30,1,0
2809,36,2,278553,5,15,1,6,3,5,2,15024,0,75,1,1
2810,49,1,186009,2,10,2,3,6,1,1,0,0,43,1,0
2811,31,1,55104,4,9,2,9,4,1,1,0,0,25,1,0
2812,65,5,179411,4,9,5,1,6,1,1,0,0,35,1,0
2813,56,1,68452,4,9,4,8,6,5,1,0,0,40,1,0
2814,38,5,202027,1,13,1,5,3,1,2,0,0,40,1,1
2815,70,1,113401,13,6,5,4,4,1,1,0,0,40,1,0
2816,37,1,186934,1,13,1,6,5,1,2,0,0,40,1,1
2817,43,4,190020,5,15,1,5,3,1,2,0,0,60,1,0
2818,28,1,198493,6,12,3,2,4,1,2,0,0,40,1,0
2819,42,1,256448,2,10,3,3,4,1,2,0,0,15,1,0
2820,30,1,622192,2,10,1,3,1,1,1,0,0,6,1,0
2821,77,1,133728,9,4,1,2,3,1,2,0,0,40,1,0
2822,33,1,181824,4,9,1,4,1,1,1,0,0,20,1,0
2823,17,1,286422,13,6,3,7,2,1,2,0,0,25,1,0
2824,59,1,378585,1,13,1,6,3,1,2,0,0,44,1,1
2825,44,1,121012,1,13,1,5,3,1,2,5013,0,45,1,0
2826,33,1,164864,1,13,2,6,6,1,1,0,323,40,1,0
2827,17,1,74706,3,7,3,12,2,1,2,0,0,20,1,0
2828,22,1,185582,2,10,3,4,4,1,2,0,0,25,1,1
2829,42,4,230438,2,10,1,9,3,1,2,0,1887,40,1,1
2830,26,1,175540,4,9,1,2,3,1,2,0,0,40,1,0
2831,47,5,115304,11,14,2,6,4,1,1,0,0,40,1,0
2832,28,1,340269,4,9,1,2,3,1,2,3137,0,45,1,0
2833,33,1,171889,10,8,3,4,2,1,1,0,0,35,1,0
2834,52,1,94873,4,9,5,3,6,1,2,0,0,19,1,0
2835,44,1,141131,10,8,2,8,6,2,1,0,0,40,11,0
2836,25,1,192735,4,9,4,9,4,1,1,0,0,70,1,0
2837,33,2,238186,2,10,3,10,2,1,2,0,0,98,1,0
2838,23,1,305609,6,12,3,6,4,1,1,0,0,52,1,0
2839,29,1,312845,4,9,2,3,6,1,1,0,0,30,1,0
2840,21,1,33884,2,10,3,9,4,1,1,0,0,40,1,0
2841,31,6,268832,4,9,3,9,4,5,1,0,0,37,1,0
2842,42,1,99651,6,12,1,2,3,1,2,0,0,55,1,0
2843,39,1,257597,6,12,1,1,3,1,2,0,0,42,1,0
2844,54,3,195904,7,11,1,2,3,1,2,0,0,40,1,0
2845,17,1,266497,8,5,3,7,5,1,2,0,0,40,21,0
2846,63,1,287972,1,13,5,3,5,5,1,0,0,20,1,0
2847,46,1,200569,4,9,1,4,1,1,1,0,0,40,1,0
2848,62,5,117292,11,14,3,6,4,1,1,8614,0,45,1,1
2849,54,1,175339,4,9,1,4,3,1,2,0,0,50,1,0
2850,22,3,333197,4,9,3,5,2,1,2,0,2205,45,1,0
2851,61,1,53707,9,4,1,11,3,1,2,0,0,50,1,0
2852,73,1,39212,4,9,5,3,4,1,1,0,0,20,1,0
2853,52,1,228500,4,9,1,2,3,1,2,0,0,40,1,0
2854,24,1,234663,4,9,3,7,2,1,2,0,0,60,1,0
2855,35,1,420040,4,9,2,9,4,1,2,0,0,40,1,0
2856,41,1,126517,2,10,4,4,6,5,1,0,0,20,1,0
2857,31,1,238002,1,13,1,11,3,1,2,0,0,55,21,0
2858,53,6,21412,2,10,1,3,3,1,2,0,0,40,1,0
2859,25,1,147804,4,9,1,11,3,1,2,0,0,60,1,0
2860,19,1,222445,2,10,3,9,2,1,1,0,0,10,1,0
2861,36,1,126675,1,13,1,6,3,1,2,0,0,45,1,1
2862,42,1,301080,4,9,2,9,6,1,1,0,0,40,1,0
2863,45,1,382532,14,16,1,6,3,1,2,0,0,50,1,1
2864,33,1,232356,3,7,1,2,3,1,2,0,0,45,1,1
2865,26,1,167350,2,10,1,8,3,1,2,3137,0,50,1,0
2866,33,1,252708,10,8,3,4,5,1,1,0,0,40,21,0
2867,33,1,186824,3,7,1,2,3,1,2,0,0,40,1,0
2868,36,1,176101,2,10,1,7,3,1,2,0,0,40,1,0
2869,21,1,175121,2,10,3,10,2,1,2,0,0,40,1,0
2870,17,1,355850,3,7,3,11,2,1,2,0,1602,15,1,0
2871,45,1,180931,7,11,1,2,3,1,2,0,0,35,1,0
2872,45,6,30219,2,10,1,13,3,1,2,0,0,40,1,1
2873,41,4,350387,11,14,1,2,3,1,2,0,0,60,8,1
2874,24,1,194247,1,13,3,4,4,1,2,0,0,40,1,0
2875,57,1,137653,4,9,1,9,1,1,1,0,0,40,1,0
2876,48,1,131762,4,9,3,3,4,1,1,0,0,30,1,0
2877,31,2,283587,4,9,1,5,3,1,2,0,0,50,1,1
2878,33,3,218164,2,10,1,2,3,1,2,7298,0,55,1,1
2879,41,1,287581,1,13,1,5,3,1,2,7688,0,45,1,1
2880,41,1,281725,15,3,2,8,4,1,1,0,0,40,21,0
2881,63,1,50120,4,9,1,4,3,1,2,0,1573,25,1,0
2882,39,1,156667,4,9,3,3,4,1,2,0,0,18,1,0
2883,28,1,566066,2,10,3,9,4,5,1,0,0,45,1,0
2884,18,1,260977,10,8,3,4,2,1,1,0,0,20,1,0
2885,22,1,90860,2,10,3,9,2,2,1,0,0,40,1,0
2886,42,1,218302,4,9,1,4,3,1,2,0,0,55,1,0
2887,47,1,170142,4,9,1,8,3,1,2,0,0,50,1,0
2888,33,5,171889,4,9,2,11,6,1,1,0,0,43,1,0
2889,34,1,193172,4,9,3,4,2,1,1,0,0,35,1,0
2890,18,1,164134,4,9,3,1,2,1,1,0,0,10,1,0
2891,66,1,204283,9,4,1,11,3,5,2,0,0,40,1,0
2892,39,1,92143,7,11,1,5,1,1,1,7688,0,55,1,1
2893,35,1,181099,13,6,1,2,3,1,2,0,0,40,1,0
2894,56,6,102791,4,9,2,9,2,1,1,0,0,35,1,0
2895,46,5,364548,11,14,1,6,3,1,2,0,1977,42,1,1
2896,21,3,153516,2,10,3,2,2,1,2,0,0,40,1,0
2897,58,2,189528,4,9,1,4,3,1,2,0,0,84,1,0
2898,66,5,154171,2,10,5,8,4,1,2,0,0,20,1,0
2899,25,1,90752,1,13,3,4,2,1,1,0,0,30,1,0
2900,57,1,278763,7,11,6,5,4,1,1,0,0,47,1,0
2901,28,1,253581,2,10,3,9,4,1,1,0,0,40,1,0
2902,38,1,59660,7,11,1,1,3,1,2,0,0,50,1,1
2903,57,2,170988,4,9,1,11,3,1,2,0,0,55,1,0
2904,24,1,493732,12,2,3,10,2,1,1,0,0,40,21,0
2905,36,1,325802,4,9,4,4,4,1,1,0,0,40,1,0
2906,42,1,196344,2,10,1,10,3,1,2,0,0,40,32,0
2907,32,6,316589,11,14,1,5,3,1,2,0,0,40,1,1
2908,35,3,365739,4,9,1,2,3,1,2,0,0,50,1,0
2909,40,1,309990,2,10,4,3,6,1,1,0,0,40,1,0
2910,26,1,241852,10,8,3,2,6,1,2,0,0,40,1,0
2911,41,1,184105,4,9,1,5,3,1,2,0,0,55,1,1
2912,50,1,134680,4,9,3,3,4,1,2,0,0,40,1,0
2913,20,1,274545,2,10,3,9,2,1,1,0,0,10,1,0
2914,36,1,207853,1,13,1,4,3,1,2,15024,0,65,1,1
2915,25,1,284061,2,10,3,1,4,1,2,0,0,45,1,0
2916,62,1,186446,2,10,2,1,6,1,1,0,0,43,1,0
2917,22,1,255575,4,9,3,3,4,1,1,0,0,35,1,0
2918,52,4,302661,6,12,5,5,6,1,2,13550,0,40,1,1
2919,48,1,211239,11,14,1,5,3,1,2,0,2415,60,1,1
2920,70,1,50468,4,9,2,7,4,1,2,0,3175,15,1,0
2921,41,1,316820,1,13,2,4,4,1,2,0,0,40,1,1
2922,21,1,145964,2,10,1,2,3,1,2,7298,0,60,1,1
2923,39,1,185084,2,10,1,8,3,1,2,0,0,55,1,0
2924,29,1,183111,7,11,3,11,2,1,2,0,0,60,1,0
2925,28,1,63042,4,9,3,9,2,1,2,0,0,35,1,0
2926,31,1,339738,4,9,1,11,5,5,2,0,0,40,1,0
2927,23,1,273049,9,4,1,10,3,1,2,0,0,20,1,0
2928,54,6,239256,2,10,1,9,3,1,2,0,0,40,1,0
2929,73,2,110102,4,9,5,10,4,1,2,0,1668,77,1,0
2930,29,6,165764,1,13,1,6,1,5,1,0,0,35,1,0
2931,22,1,152744,2,10,3,9,4,2,1,0,0,10,1,0
2932,57,5,212303,11,14,1,5,3,1,2,0,0,40,1,1
2933,41,2,118544,4,9,1,2,3,1,2,0,0,32,1,0
2934,39,1,269548,12,2,1,7,3,1,2,0,0,70,21,0
2935,25,6,319303,2,10,2,3,6,1,2,0,2472,40,1,1
2936,74,7,216001,9,4,1,10,3,1,2,0,0,20,1,0
2937,45,1,205816,4,9,1,3,1,1,1,0,0,40,1,1
2938,18,1,427437,4,9,3,4,2,5,1,0,0,40,1,0
2939,24,1,198259,1,13,3,5,2,1,1,0,0,40,1,0
2940,45,1,54314,8,5,3,3,4,1,2,0,0,20,1,0
2941,32,1,195744,4,9,3,2,4,1,2,0,0,40,1,0
2942,53,5,294547,2,10,2,13,4,1,2,0,0,48,1,0
2943,50,1,77521,3,7,3,12,6,1,1,0,0,40,1,0
2944,35,1,288158,4,9,1,2,3,1,2,0,0,40,1,0
2945,24,1,125010,1,13,3,9,2,1,1,0,0,45,1,0
2946,32,1,80945,4,9,1,8,3,1,2,0,0,40,33,1
2947,21,1,33016,13,6,3,8,2,1,2,0,0,25,1,0
2948,42,1,388725,11,14,2,4,4,1,2,0,0,50,1,1
2949,37,5,347136,2,10,2,9,4,1,1,0,0,44,1,0
2950,53,3,158294,7,11,1,10,3,1,2,99999,0,75,1,1
2951,34,1,362787,13,6,6,3,6,5,1,0,0,30,1,0
2952,29,1,39388,4,9,2,4,4,1,2,0,0,40,1,0
2953,55,1,322691,11,14,5,5,2,1,2,0,0,62,1,1
2954,29,1,31659,2,10,3,2,4,1,2,2202,0,45,1,0
2955,70,1,176940,2,10,3,9,4,1,1,0,0,16,1,0
2956,26,5,189027,4,9,1,11,3,1,2,0,0,40,1,0
2957,51,1,98719,4,9,2,7,6,1,2,0,0,40,1,0
2958,58,1,172238,4,9,5,5,6,1,1,0,0,50,1,0
2959,27,1,129009,1,13,3,5,4,1,1,0,0,55,1,0
2960,17,1,247580,10,8,3,7,2,1,2,0,0,18,1,0
2961,29,1,204516,1,13,2,6,4,1,2,0,0,52,1,0
2962,26,1,192652,1,13,3,5,4,1,2,0,0,20,1,0
2963,31,1,336543,4,9,1,5,3,2,2,0,0,45,1,1
2964,22,1,272591,13,6,3,8,4,1,2,0,0,30,1,0
2965,28,5,312372,4,9,3,7,5,5,2,0,0,40,1,0
2966,28,5,172270,2,10,2,9,6,1,1,0,0,45,1,0
2967,20,1,342414,2,10,3,11,2,1,2,0,0,24,1,0
2968,58,1,123886,4,9,3,4,5,5,1,0,0,40,1,0
2969,23,1,398130,4,9,2,4,4,1,2,0,0,96,1,0
2970,34,1,142989,1,13,1,6,3,1,2,0,0,40,1,0
2971,32,1,331539,4,9,3,2,4,4,2,0,0,40,1,0
2972,19,1,225156,8,5,1,2,3,1,2,0,0,45,1,0
2973,35,5,170682,3,7,1,6,1,5,1,0,0,32,1,0
2974,21,1,96178,4,9,3,3,2,1,1,0,0,40,1,0
2975,49,1,198126,9,4,3,10,4,1,2,0,0,40,1,0
2976,37,1,112497,1,13,1,4,3,1,2,0,0,60,1,0
2977,36,1,178487,4,9,3,11,4,1,2,0,1669,40,1,0
2978,44,1,55395,7,11,1,13,3,1,2,0,0,40,1,0
2979,39,5,131239,11,14,1,6,3,1,2,0,0,40,1,0
2980,36,2,104772,1,13,1,6,3,1,2,3908,0,40,1,0
2981,53,1,427320,1,13,2,3,4,5,2,3325,0,40,1,0
2982,24,1,216853,4,9,1,5,3,1,2,0,0,37,1,0
2983,40,1,259757,2,10,1,4,3,1,2,0,0,50,1,0
2984,47,1,200734,4,9,4,12,4,5,1,0,0,50,33,0
2985,18,1,161245,3,7,3,3,2,1,2,0,0,8,1,0
2986,32,1,262024,4,9,3,3,2,5,2,0,0,38,1,0
2987,21,1,287681,4,9,3,8,2,1,2,0,0,40,21,0
2988,27,1,303601,10,8,1,10,3,1,2,0,0,40,1,0
2989,29,2,394356,4,9,1,10,3,1,2,0,0,40,1,0
2990,34,1,263150,2,10,1,5,1,1,1,0,0,45,1,1
2991,45,6,86618,11,14,3,5,4,1,1,0,0,50,1,1
2992,43,1,120277,1,13,3,6,2,1,2,0,0,45,1,0
2993,63,4,90393,2,10,1,9,3,1,2,0,0,48,1,0
2994,26,3,79078,4,9,3,10,4,1,2,0,0,50,1,0
2995,42,6,197344,4,9,1,8,3,1,2,0,0,40,1,0
2996,21,1,120998,2,10,3,6,4,1,2,0,0,20,1,0
2997,36,1,37522,1,13,1,4,3,1,2,15024,0,50,1,1
2998,44,1,96321,2,10,1,6,3,1,2,0,0,40,1,1
2999,18,1,217302,4,9,3,3,4,1,2,0,0,30,1,0
3000,69,1,137109,13,6,2,3,4,1,1,0,0,16,1,0
3001,40,1,227823,6,12,2,9,2,1,1,0,0,70,1,0
3002,37,1,22149,4,9,3,3,2,3,2,0,0,18,1,0
3003,39,1,176900,4,9,1,11,3,1,2,0,0,60,1,1
3004,57,1,154368,1,13,1,5,3,1,2,0,0,50,1,1
3005,28,1,183445,4,9,4,12,2,1,1,0,0,40,32,0
3006,23,1,193537,4,9,3,9,2,5,2,0,0,20,1,0
3007,20,1,313873,4,9,3,11,2,1,2,0,0,30,1,0
3008,46,1,34186,4,9,1,7,3,1,2,0,0,40,1,0
3009,44,6,271807,11,14,2,6,4,1,2,0,0,16,1,0
3010,31,1,128065,4,9,1,4,3,1,2,0,0,50,1,0
3011,24,1,176486,1,13,3,3,4,1,1,0,0,40,1,0
3012,54,1,191072,1,13,2,7,4,1,2,0,0,35,1,0
3013,28,1,34452,7,11,1,2,3,1,2,0,0,50,1,0
3014,30,6,123253,1,13,1,6,3,1,2,0,0,45,1,0
3015,42,1,113461,4,9,2,8,4,1,2,0,0,40,1,0
3016,17,1,116267,10,8,3,2,2,1,2,0,0,15,30,0
3017,32,1,30433,1,13,3,1,5,1,1,0,0,72,1,0
3018,25,1,198512,1,13,3,5,4,1,1,0,0,40,1,0
3019,49,3,131826,5,15,5,6,6,1,2,99999,0,50,1,1
3020,35,1,129764,4,9,1,11,3,1,2,0,0,45,1,0
3021,32,1,49398,1,13,4,6,4,1,2,10520,0,40,1,1
3022,17,5,292285,3,7,3,6,2,1,1,0,0,25,1,0
3023,61,4,91726,11,14,1,1,1,1,1,0,0,40,1,1
3024,56,1,178282,4,9,5,2,6,1,2,0,0,40,1,0
3025,50,1,227458,4,9,3,5,6,1,2,0,0,51,1,0
3026,32,1,183470,7,11,1,2,3,3,2,0,0,42,1,0
3027,41,1,275446,2,10,4,8,4,5,2,0,0,40,1,0
3028,41,1,328013,11,14,3,6,4,5,2,0,0,65,1,0
3029,19,1,382688,13,6,3,7,4,1,2,0,0,20,1,0
3030,18,1,122988,4,9,3,7,2,1,2,0,0,20,1,0
3031,25,1,175537,1,13,3,9,2,5,1,0,0,40,1,0
3032,21,1,256278,4,9,3,3,5,4,1,0,0,35,37,0
3033,34,1,161153,1,13,1,6,3,1,2,0,0,40,1,1
3034,31,1,48189,8,5,1,10,3,1,2,0,0,65,1,0
3035,36,1,186531,4,9,1,2,3,1,2,0,0,60,1,0
3036,19,1,96866,2,10,3,3,5,1,1,0,0,30,1,0
3037,35,1,117555,6,12,1,8,3,1,2,0,0,45,1,0
3038,39,1,101782,4,9,2,4,4,1,1,0,0,40,1,0
3039,30,1,234753,7,11,1,5,1,1,1,0,0,34,1,1
3040,59,1,59469,1,13,1,2,3,1,2,0,0,50,1,1
3041,28,1,614113,2,10,4,9,6,5,1,0,0,30,1,0
3042,47,1,203505,14,16,3,6,2,1,1,0,0,23,1,0
3043,27,1,128365,1,13,3,6,2,1,2,0,0,40,1,0
3044,56,1,36990,4,9,1,2,3,5,2,0,0,52,1,1
3045,18,1,303240,4,9,3,4,2,1,1,0,0,20,1,0
3046,56,1,176079,4,9,1,9,1,1,1,15024,0,24,1,1
3047,40,3,266047,1,13,3,5,4,1,2,0,0,65,1,1
3048,39,3,285890,2,10,1,6,3,5,2,0,0,40,29,1
3049,24,1,70261,4,9,3,3,2,1,2,0,0,40,1,0
3050,23,1,214236,4,9,3,9,4,1,1,0,0,40,1,0
3051,36,2,143385,4,9,1,10,3,1,2,0,0,60,1,0
3052,55,1,150507,2,10,1,9,3,1,2,0,0,40,1,0
3053,23,1,292264,2,10,1,4,3,1,2,0,0,40,1,0
3054,39,3,110861,1,13,1,4,3,1,2,0,0,50,1,1
3055,32,1,225064,4,9,2,2,2,1,2,0,0,40,1,0
3056,32,1,154120,4,9,1,3,3,1,2,0,0,40,38,0
3057,17,1,34465,3,7,3,7,2,1,2,0,0,32,1,0
3058,29,1,89598,1,13,1,5,1,1,1,0,2057,35,1,0
3059,54,1,183668,4,9,1,7,3,1,2,0,0,40,1,0
3060,37,1,189382,6,12,2,9,4,1,1,0,1504,40,1,0
3061,48,1,44216,11,14,3,9,4,1,1,0,0,20,1,0
3062,17,1,150471,13,6,3,3,2,1,1,0,0,25,1,0
3063,41,1,32627,4,9,2,3,4,1,2,0,0,40,1,0
3064,43,2,153109,6,12,2,5,6,1,1,0,0,60,1,0
3065,29,1,352451,4,9,3,8,6,5,1,0,0,40,1,0
3066,43,1,176716,1,13,1,11,3,1,2,0,0,70,1,1
3067,46,4,171850,4,9,2,5,4,1,2,0,0,42,1,0
3068,42,1,260496,4,9,3,8,2,5,1,0,0,40,1,0
3069,36,1,154410,1,13,1,4,3,1,2,0,1902,40,1,1
3070,31,2,23500,4,9,1,2,3,1,2,0,0,75,1,0
3071,60,1,178312,3,7,1,4,3,1,2,0,1902,70,1,1
3072,50,1,62593,7,11,1,10,3,2,2,0,0,40,1,1
3073,30,1,123291,2,10,4,8,4,1,2,0,0,40,1,0
3074,22,1,313817,4,9,1,11,3,1,2,0,0,50,1,0
3075,57,6,229270,1,13,1,5,3,4,2,0,1579,37,1,0
3076,43,1,212027,1,13,2,6,4,5,2,0,0,38,1,0
3077,58,1,259532,2,10,1,11,3,1,2,0,0,70,1,0
3078,26,5,213258,1,13,3,6,2,1,2,0,0,40,1,0
3079,26,1,316337,2,10,1,8,3,3,2,0,0,40,1,0
3080,38,1,179123,2,10,3,5,4,1,1,0,0,50,1,1
3081,26,1,191765,1,13,3,6,4,1,2,0,0,40,34,0
3082,59,3,188877,4,9,1,4,3,1,2,0,0,50,1,1
3083,41,1,55395,2,10,6,3,6,1,2,0,0,40,1,0
3084,21,1,161051,2,10,3,1,2,5,1,0,0,4,1,0
3085,30,1,241844,4,9,4,7,2,5,2,0,0,40,1,0
3086,36,1,232142,2,10,1,7,3,1,2,0,0,80,1,0
3087,43,1,311534,2,10,1,2,3,1,2,0,0,44,1,1
